Source,Target,Type,Id,Label,Weight
Finland,Eritrea,Directed,7091,,0.03
Finland,Ethiopia,Directed,7092,,22.92
Finland,Gambia,Directed,7093,,0.31
Finland,Georgia,Directed,7094,,1.48
Finland,Ghana,Directed,7095,,0.91
Finland,Guatemala,Directed,7096,,0.16
Finland,Guinea,Directed,7097,,0.04
Finland,Guyana,Directed,7098,,0.03
Finland,Haiti,Directed,7099,,0.04
Finland,Honduras,Directed,7100,,0.16
Finland,India,Directed,7101,,0.96
Finland,Indonesia,Directed,7102,,0.97
Finland,Iran,Directed,7103,,0.05
Finland,Iraq,Directed,7104,,2.2
Finland,Jordan,Directed,7105,,2.71
Finland,Kazakhstan,Directed,7106,,0.02
Finland,Kenya,Directed,7107,,9.19
Finland,Kosovo,Directed,7108,,0.8
Finland,Kyrgyzstan,Directed,7109,,1.17
Finland,Lao People's Democratic Republic,Directed,7110,,0.91
Finland,Lebanon,Directed,7111,,1.6
Finland,Liberia,Directed,7112,,0.02
Finland,Libya,Directed,7113,,0.78
Finland,Madagascar,Directed,7114,,0.21
Finland,Malawi,Directed,7115,,0.97
Finland,Mali,Directed,7116,,0.21
Finland,Mauritius,Directed,7117,,2.62
Finland,Mexico,Directed,7118,,0.21
Finland,Moldova,Directed,7119,,0.37
Finland,Mongolia,Directed,7120,,0.3
Finland,Morocco,Directed,7121,,0.16
Finland,Mozambique,Directed,7122,,17.459999
Finland,Myanmar,Directed,7123,,15.77
Finland,Namibia,Directed,7124,,0.76
Finland,Nepal,Directed,7125,,14.74
Finland,Nicaragua,Directed,7126,,0.35
Finland,Niger,Directed,7127,,1.07
Finland,Nigeria,Directed,7128,,0.63
Finland,Pakistan,Directed,7129,,0.05
Finland,Peru,Directed,7130,,0.48
Finland,Philippines,Directed,7131,,0.62
Finland,Rwanda,Directed,7132,,0.17
Finland,Senegal,Directed,7133,,0.39
Finland,Serbia,Directed,7134,,8.85
Finland,Sierra Leone,Directed,7135,,11.46
Finland,Somalia,Directed,7136,,15.44
Finland,South Africa,Directed,7137,,0.37
Finland,South Sudan,Directed,7138,,7.49
Finland,Sri Lanka,Directed,7139,,0.32
Finland,Syrian Arab Republic,Directed,7140,,17.17
Finland,Tajikistan,Directed,7141,,1.09
Finland,Tanzania,Directed,7142,,13.17
Finland,Thailand,Directed,7143,,0.4
Finland,Timor-Leste,Directed,7144,,0.08
Finland,Tunisia,Directed,7145,,0.22
Finland,Türkiye,Directed,7146,,5.31
Finland,Uganda,Directed,7147,,4.95
Finland,Ukraine,Directed,7148,,8.9
Finland,Vanuatu,Directed,7149,,0.02
Finland,Viet Nam,Directed,7150,,6.08
Finland,West Bank and Gaza Strip,Directed,7151,,7.25
Finland,Yemen,Directed,7152,,6.4
Finland,Zambia,Directed,7153,,8.56
Finland,Zimbabwe,Directed,7154,,0.31
France,Afghanistan,Directed,7155,,10.56
France,Albania,Directed,7156,,5.45
France,Algeria,Directed,7157,,90.660004
France,Angola,Directed,7158,,17.01
France,Antigua and Barbuda,Directed,7159,,0.02
France,Armenia,Directed,7160,,11.63
France,Azerbaijan,Directed,7161,,54.759998
France,Bangladesh,Directed,7162,,88.360001
France,Belarus,Directed,7163,,1.79
France,Belize,Directed,7164,,0.02
France,Benin,Directed,7165,,38.110001
France,Bhutan,Directed,7166,,0.04
France,Bolivia,Directed,7167,,164.119995
France,Bosnia and Herzegovina,Directed,7168,,7.49
France,Botswana,Directed,7169,,0.11
France,Brazil,Directed,7170,,39.450001
France,Burkina Faso,Directed,7171,,102.220001
France,Burundi,Directed,7172,,7.57
France,Cabo Verde,Directed,7173,,2.41
France,Cambodia,Directed,7174,,182.160004
France,Cameroon,Directed,7175,,374.279999
France,Central African Republic,Directed,7176,,42.959999
France,Chad,Directed,7177,,101.830002
France,China (People's Republic of),Directed,7178,,67.480003
France,Comoros,Directed,7179,,20.969999
France,Congo,Directed,7180,,81.760002
France,Costa Rica,Directed,7181,,4.23
France,Cote d'Ivoire,Directed,7182,,355.549988
France,Cuba,Directed,7183,,13.76
France,Democratic People's Republic of Korea,Directed,7184,,1.54
France,Democratic Republic of the Congo,Directed,7185,,21.299999
France,Djibouti,Directed,7186,,36.360001
France,Dominican Republic,Directed,7187,,2.4
France,Ecuador,Directed,7188,,230.009995
France,Egypt,Directed,7189,,76.809998
France,El Salvador,Directed,7190,,19.85
France,Equatorial Guinea,Directed,7191,,1.82
France,Eritrea,Directed,7192,,0.42
France,Eswatini,Directed,7193,,0.55
France,Ethiopia,Directed,7194,,56.77
France,Fiji,Directed,7195,,0.36
France,Gabon,Directed,7196,,119.599998
France,Gambia,Directed,7197,,2.95
France,Georgia,Directed,7198,,149.490005
France,Ghana,Directed,7199,,4.52
France,Guatemala,Directed,7200,,21.969999
France,Guinea,Directed,7201,,58.610001
France,Guinea-Bissau,Directed,7202,,1.89
France,Guyana,Directed,7203,,0.2
France,Haiti,Directed,7204,,41.049999
France,Honduras,Directed,7205,,1.9
France,India,Directed,7206,,214.729996
France,Iran,Directed,7207,,12.2
France,Iraq,Directed,7208,,26.77
France,Jamaica,Directed,7209,,33.529999
France,Jordan,Directed,7210,,24.24
France,Kazakhstan,Directed,7211,,3.35
France,Kenya,Directed,7212,,68.099998
France,Kosovo,Directed,7213,,2.56
France,Kyrgyzstan,Directed,7214,,0.63
France,Lao People's Democratic Republic,Directed,7215,,9.08
France,Lebanon,Directed,7216,,45.759998
France,Liberia,Directed,7217,,0.12
France,Libya,Directed,7218,,5.18
France,Madagascar,Directed,7219,,77.669998
France,Malawi,Directed,7220,,0.08
France,Malaysia,Directed,7221,,4.37
France,Mali,Directed,7222,,101.5
France,Mauritania,Directed,7223,,16.469999
France,Mexico,Directed,7224,,49.029999
France,Moldova,Directed,7225,,2.6
France,Mongolia,Directed,7226,,1.08
France,Morocco,Directed,7227,,186.809998
France,Mozambique,Directed,7228,,7.61
France,Myanmar,Directed,7229,,5.91
France,Nepal,Directed,7230,,0.51
France,Nicaragua,Directed,7231,,0.21
France,Niger,Directed,7232,,82.669998
France,Nigeria,Directed,7233,,42.57
France,North Macedonia,Directed,7234,,1.54
France,Pakistan,Directed,7235,,89.43
France,Panama,Directed,7236,,40.779999
France,Papua New Guinea,Directed,7237,,0.02
France,Paraguay,Directed,7238,,1.72
France,Peru,Directed,7239,,20.98
France,Rwanda,Directed,7240,,3.58
France,Saint Lucia,Directed,7241,,0.15
France,Sao Tome and Principe,Directed,7242,,0.33
France,Senegal,Directed,7243,,264.410004
France,Sierra Leone,Directed,7244,,0.19
France,Solomon Islands,Directed,7245,,0.02
France,Somalia,Directed,7246,,1.75
France,South Africa,Directed,7247,,48.75
France,South Sudan,Directed,7248,,1.65
France,Sri Lanka,Directed,7249,,34.77
France,Sudan,Directed,7250,,6.81
France,Syrian Arab Republic,Directed,7251,,60.279999
France,Tajikistan,Directed,7252,,0.19
France,Tanzania,Directed,7253,,27.18
France,Thailand,Directed,7254,,6.62
France,Timor-Leste,Directed,7255,,0.27
France,Togo,Directed,7256,,22.92
France,Tonga,Directed,7257,,0.03
France,Tunisia,Directed,7258,,118.82
France,Türkiye,Directed,7259,,41.529999
France,Turkmenistan,Directed,7260,,0.64
France,Uganda,Directed,7261,,13.95
France,Ukraine,Directed,7262,,12.6
France,Uzbekistan,Directed,7263,,175.710007
France,Vanuatu,Directed,7264,,3.22
France,Venezuela,Directed,7265,,8.01
France,Viet Nam,Directed,7266,,118.910004
France,Wallis and Futuna,Directed,7267,,112.440002
France,West Bank and Gaza Strip,Directed,7268,,57.560001
France,Yemen,Directed,7269,,9.06
France,Zimbabwe,Directed,7270,,2.35
Germany,Afghanistan,Directed,7271,,409.230011
Germany,Albania,Directed,7272,,36.880001
Germany,Algeria,Directed,7273,,13.98
Germany,Angola,Directed,7274,,4.25
Germany,Argentina,Directed,7275,,9.35
Germany,Armenia,Directed,7276,,57.02
Germany,Azerbaijan,Directed,7277,,26.809999
Germany,Bangladesh,Directed,7278,,131.479996
Germany,Belarus,Directed,7279,,13.53
Germany,Belize,Directed,7280,,0.08
Germany,Benin,Directed,7281,,45.139999
Germany,Bhutan,Directed,7282,,1.07
Germany,Bolivia,Directed,7283,,36.310001
Germany,Bosnia and Herzegovina,Directed,7284,,30.1
Germany,Botswana,Directed,7285,,1.53
Germany,Brazil,Directed,7286,,124.349998
Germany,Burkina Faso,Directed,7287,,77.730003
Germany,Burundi,Directed,7288,,37.389999
Germany,Cabo Verde,Directed,7289,,0.91
Germany,Cambodia,Directed,7290,,38.650002
Germany,Cameroon,Directed,7291,,113.330002
Germany,Central African Republic,Directed,7292,,54.84
Germany,Chad,Directed,7293,,41.060001
Germany,China (People's Republic of),Directed,7294,,504.649994
Germany,Colombia,Directed,7295,,57.040001
Germany,Comoros,Directed,7296,,0.02
Germany,Congo,Directed,7297,,0.65
Germany,Costa Rica,Directed,7298,,4.31
Germany,Cote d'Ivoire,Directed,7299,,99.610001
Germany,Cuba,Directed,7300,,3.05
Germany,Democratic People's Republic of Korea,Directed,7301,,1.76
Germany,Democratic Republic of the Congo,Directed,7302,,201.990005
Germany,Djibouti,Directed,7303,,0.89
Germany,Dominica,Directed,7304,,0.1
Germany,Dominican Republic,Directed,7305,,9.67
Germany,Ecuador,Directed,7306,,43.52
Germany,Egypt,Directed,7307,,183.830002
Germany,El Salvador,Directed,7308,,8.18
Germany,Equatorial Guinea,Directed,7309,,0.01
Germany,Eritrea,Directed,7310,,4.32
Germany,Ethiopia,Directed,7311,,141.630005
Germany,Fiji,Directed,7312,,1.72
Germany,Gabon,Directed,7313,,0.13
Germany,Gambia,Directed,7314,,1.57
Germany,Georgia,Directed,7315,,84.43
Germany,Ghana,Directed,7316,,80.029999
Germany,Grenada,Directed,7317,,0.61
Germany,Guatemala,Directed,7318,,26.959999
Germany,Guinea,Directed,7319,,17.82
Germany,Guinea-Bissau,Directed,7320,,0.29
Germany,Guyana,Directed,7321,,0.29
Germany,Haiti,Directed,7322,,11.56
Germany,Honduras,Directed,7323,,17.84
Germany,India,Directed,7324,,555.5
Germany,Indonesia,Directed,7325,,6.57
Germany,Iran,Directed,7326,,93.330002
Germany,Iraq,Directed,7327,,507.660004
Germany,Jordan,Directed,7328,,511.75
Germany,Kazakhstan,Directed,7329,,12.97
Germany,Kenya,Directed,7330,,61.869999
Germany,Kosovo,Directed,7331,,26.690001
Germany,Kyrgyzstan,Directed,7332,,29.35
Germany,Lao People's Democratic Republic,Directed,7333,,34.23
Germany,Lebanon,Directed,7334,,218.520004
Germany,Lesotho,Directed,7335,,0.82
Germany,Liberia,Directed,7336,,50.73
Germany,Libya,Directed,7337,,32.740002
Germany,Madagascar,Directed,7338,,35.07
Germany,Malawi,Directed,7339,,66.110001
Germany,Malaysia,Directed,7340,,14.69
Germany,Maldives,Directed,7341,,0.34
Germany,Mali,Directed,7342,,107.480003
Germany,Marshall Islands,Directed,7343,,0.82
Germany,Mauritania,Directed,7344,,21.92
Germany,Mauritius,Directed,7345,,1.81
Germany,Mexico,Directed,7346,,295.700012
Germany,Moldova,Directed,7347,,13.7
Germany,Mongolia,Directed,7348,,26.209999
Germany,Morocco,Directed,7349,,18.280001
Germany,Mozambique,Directed,7350,,47.990002
Germany,Myanmar,Directed,7351,,66.5
Germany,Namibia,Directed,7352,,70.160004
Germany,Nepal,Directed,7353,,45.849998
Germany,Nicaragua,Directed,7354,,14.12
Germany,Niger,Directed,7355,,102.150002
Germany,Nigeria,Directed,7356,,154.690002
Germany,North Macedonia,Directed,7357,,0.6
Germany,Pakistan,Directed,7358,,48.740002
Germany,Palau,Directed,7359,,0.05
Germany,Panama,Directed,7360,,0.96
Germany,Papua New Guinea,Directed,7361,,2.59
Germany,Paraguay,Directed,7362,,3.19
Germany,Peru,Directed,7363,,166.610001
Germany,Philippines,Directed,7364,,30.85
Germany,Rwanda,Directed,7365,,44.529999
Germany,Saint Lucia,Directed,7366,,0.03
Germany,Samoa,Directed,7367,,0.01
Germany,Senegal,Directed,7368,,43.529999
Germany,Serbia,Directed,7369,,52.380001
Germany,Sierra Leone,Directed,7370,,23.549999
Germany,Solomon Islands,Directed,7371,,0.4
Germany,Somalia,Directed,7372,,157.979996
Germany,South Africa,Directed,7373,,174.630005
Germany,South Sudan,Directed,7374,,143.089996
Germany,Sri Lanka,Directed,7375,,4.92
Germany,Sudan,Directed,7376,,77.139999
Germany,Suriname,Directed,7377,,0.07
Germany,Syrian Arab Republic,Directed,7378,,765.119995
Germany,Tajikistan,Directed,7379,,26.52
Germany,Tanzania,Directed,7380,,35.02
Germany,Thailand,Directed,7381,,29.459999
Germany,Timor-Leste,Directed,7382,,9.66
Germany,Togo,Directed,7383,,29.059999
Germany,Tokelau,Directed,7384,,0.01
Germany,Tonga,Directed,7385,,0.3
Germany,Tunisia,Directed,7386,,264.779999
Germany,Türkiye,Directed,7387,,279.720001
Germany,Turkmenistan,Directed,7388,,1.58
Germany,Uganda,Directed,7389,,66.519997
Germany,Ukraine,Directed,7390,,205.100006
Germany,Uzbekistan,Directed,7391,,15.38
Germany,Venezuela,Directed,7392,,11.06
Germany,Viet Nam,Directed,7393,,122.360001
Germany,West Bank and Gaza Strip,Directed,7394,,215.660004
Germany,Yemen,Directed,7395,,241.830002
Germany,Zambia,Directed,7396,,33.52
Germany,Zimbabwe,Directed,7397,,27.23
Greece,Albania,Directed,7398,,1.66
Greece,Armenia,Directed,7399,,0.04
Greece,Azerbaijan,Directed,7400,,0.02
Greece,Bosnia and Herzegovina,Directed,7401,,0.01
Greece,China (People's Republic of),Directed,7402,,0.02
Greece,Congo,Directed,7403,,0.08
Greece,Democratic Republic of the Congo,Directed,7404,,0.02
Greece,Egypt,Directed,7405,,0.4
Greece,Ethiopia,Directed,7406,,0.08
Greece,Georgia,Directed,7407,,0.05
Greece,Ghana,Directed,7408,,0.01
Greece,Iran,Directed,7409,,0.03
Greece,Iraq,Directed,7410,,0.02
Greece,Jordan,Directed,7411,,0.06
Greece,Kenya,Directed,7412,,0.02
Greece,Lebanon,Directed,7413,,0.1
Greece,Moldova,Directed,7414,,0.02
Greece,Montenegro,Directed,7415,,0.03
Greece,North Macedonia,Directed,7416,,0.08
Greece,Serbia,Directed,7417,,0.19
Greece,South Africa,Directed,7418,,0.15
Greece,Türkiye,Directed,7419,,4.56
Greece,Uganda,Directed,7420,,0.02
Greece,Ukraine,Directed,7421,,0.33
Greece,West Bank and Gaza Strip,Directed,7422,,0.22
Greece,Zimbabwe,Directed,7423,,0.02
Hungary,Afghanistan,Directed,7424,,0.04
Hungary,Albania,Directed,7425,,0.72
Hungary,Algeria,Directed,7426,,1.42
Hungary,Angola,Directed,7427,,0.44
Hungary,Argentina,Directed,7428,,0.13
Hungary,Armenia,Directed,7429,,0.04
Hungary,Azerbaijan,Directed,7430,,4.29
Hungary,Bangladesh,Directed,7431,,0.54
Hungary,Belarus,Directed,7432,,0.08
Hungary,Bhutan,Directed,7433,,0.01
Hungary,Bosnia and Herzegovina,Directed,7434,,0.58
Hungary,Brazil,Directed,7435,,3.07
Hungary,Cabo Verde,Directed,7436,,0.19
Hungary,Cambodia,Directed,7437,,0.29
Hungary,Cameroon,Directed,7438,,0.02
Hungary,Chad,Directed,7439,,0.01
Hungary,China (People's Republic of),Directed,7440,,4.94
Hungary,Colombia,Directed,7441,,0.5
Hungary,Congo,Directed,7442,,0.01
Hungary,Dominican Republic,Directed,7443,,0.01
Hungary,Ecuador,Directed,7444,,0.82
Hungary,Egypt,Directed,7445,,2.12
Hungary,Eritrea,Directed,7446,,0.09
Hungary,Ethiopia,Directed,7447,,3.09
Hungary,Fiji,Directed,7448,,0.01
Hungary,Gambia,Directed,7449,,0.02
Hungary,Georgia,Directed,7450,,1.21
Hungary,Ghana,Directed,7451,,1.37
Hungary,Guinea,Directed,7452,,0.01
Hungary,India,Directed,7453,,4
Hungary,Iran,Directed,7454,,2.94
Hungary,Iraq,Directed,7455,,3.4
Hungary,Jordan,Directed,7456,,10.05
Hungary,Kazakhstan,Directed,7457,,3.97
Hungary,Kenya,Directed,7458,,2.07
Hungary,Kosovo,Directed,7459,,1.26
Hungary,Kyrgyzstan,Directed,7460,,0.65
Hungary,Lao People's Democratic Republic,Directed,7461,,17.219999
Hungary,Lebanon,Directed,7462,,1.94
Hungary,Libya,Directed,7463,,0.02
Hungary,Madagascar,Directed,7464,,0.01
Hungary,Malaysia,Directed,7465,,0.22
Hungary,Mali,Directed,7466,,0.01
Hungary,Mexico,Directed,7467,,0.81
Hungary,Moldova,Directed,7468,,0.55
Hungary,Mongolia,Directed,7469,,4.35
Hungary,Montenegro,Directed,7470,,0.65
Hungary,Morocco,Directed,7471,,2.18
Hungary,Mozambique,Directed,7472,,0.01
Hungary,Myanmar,Directed,7473,,0.28
Hungary,Namibia,Directed,7474,,0.04
Hungary,Nepal,Directed,7475,,0.01
Hungary,Nigeria,Directed,7476,,3.16
Hungary,North Macedonia,Directed,7477,,0.61
Hungary,Pakistan,Directed,7478,,3.93
Hungary,Paraguay,Directed,7479,,0.01
Hungary,Peru,Directed,7480,,0.03
Hungary,Philippines,Directed,7481,,0.41
Hungary,Rwanda,Directed,7482,,0.01
Hungary,Serbia,Directed,7483,,6.63
Hungary,South Africa,Directed,7484,,1.33
Hungary,South Sudan,Directed,7485,,0.01
Hungary,Sri Lanka,Directed,7486,,0.19
Hungary,Sudan,Directed,7487,,0.33
Hungary,Syrian Arab Republic,Directed,7488,,10.33
Hungary,Tanzania,Directed,7489,,0.46
Hungary,Thailand,Directed,7490,,0.26
Hungary,Tunisia,Directed,7491,,3.45
Hungary,Türkiye,Directed,7492,,5.23
Hungary,Turkmenistan,Directed,7493,,0.22
Hungary,Uganda,Directed,7494,,8.18
Hungary,Ukraine,Directed,7495,,7.86
Hungary,Uzbekistan,Directed,7496,,0.1
Hungary,Venezuela,Directed,7497,,0.01
Hungary,Viet Nam,Directed,7498,,6.28
Hungary,West Bank and Gaza Strip,Directed,7499,,0.11
Hungary,Yemen,Directed,7500,,0.69
Hungary,Zimbabwe,Directed,7501,,0.03
Iceland,Afghanistan,Directed,7502,,0.57
Iceland,Bangladesh,Directed,7503,,0.09
Iceland,El Salvador,Directed,7504,,0.09
Iceland,Ethiopia,Directed,7505,,0.36
Iceland,Fiji,Directed,7506,,0.01
Iceland,Georgia,Directed,7507,,0.07
Iceland,India,Directed,7508,,0.05
Iceland,Indonesia,Directed,7509,,0.08
Iceland,Jordan,Directed,7510,,0.29
Iceland,Kazakhstan,Directed,7511,,0.04
Iceland,Kenya,Directed,7512,,0.25
Iceland,Lebanon,Directed,7513,,0.41
Iceland,Liberia,Directed,7514,,0.53
Iceland,Malawi,Directed,7515,,8.83
Iceland,Mozambique,Directed,7516,,0.18
Iceland,Philippines,Directed,7517,,0.03
Iceland,Sierra Leone,Directed,7518,,2.3
Iceland,South Sudan,Directed,7519,,0.33
Iceland,Syrian Arab Republic,Directed,7520,,1.71
Iceland,Togo,Directed,7521,,0.12
Iceland,Türkiye,Directed,7522,,0.1
Iceland,Uganda,Directed,7523,,6.38
Iceland,Venezuela,Directed,7524,,0.24
Iceland,Viet Nam,Directed,7525,,0.09
Iceland,West Bank and Gaza Strip,Directed,7526,,0.57
Iceland,Yemen,Directed,7527,,0.82
Ireland,Afghanistan,Directed,7528,,1.86
Ireland,Albania,Directed,7529,,0.36
Ireland,Algeria,Directed,7530,,0.03
Ireland,Angola,Directed,7531,,0.48
Ireland,Armenia,Directed,7532,,0.04
Ireland,Bangladesh,Directed,7533,,2.54
Ireland,Belarus,Directed,7534,,0.01
Ireland,Bolivia,Directed,7535,,0.04
Ireland,Botswana,Directed,7536,,0.18
Ireland,Brazil,Directed,7537,,0.44
Ireland,Burkina Faso,Directed,7538,,0.66
Ireland,Burundi,Directed,7539,,2.15
Ireland,Cambodia,Directed,7540,,0.73
Ireland,Cameroon,Directed,7541,,1.17
Ireland,Central African Republic,Directed,7542,,6.77
Ireland,Chad,Directed,7543,,2.87
Ireland,China (People's Republic of),Directed,7544,,0.04
Ireland,Colombia,Directed,7545,,2.87
Ireland,Cote d'Ivoire,Directed,7546,,0.02
Ireland,Democratic People's Republic of Korea,Directed,7547,,0.56
Ireland,Democratic Republic of the Congo,Directed,7548,,10.64
Ireland,Ecuador,Directed,7549,,0.11
Ireland,Egypt,Directed,7550,,0.11
Ireland,El Salvador,Directed,7551,,0.13
Ireland,Eritrea,Directed,7552,,1.39
Ireland,Eswatini,Directed,7553,,0.01
Ireland,Ethiopia,Directed,7554,,44.48
Ireland,Gambia,Directed,7555,,0.28
Ireland,Georgia,Directed,7556,,0.27
Ireland,Ghana,Directed,7557,,0.3
Ireland,Guatemala,Directed,7558,,1.52
Ireland,Guinea,Directed,7559,,0.36
Ireland,Guinea-Bissau,Directed,7560,,0.25
Ireland,Haiti,Directed,7561,,1.87
Ireland,Honduras,Directed,7562,,1.46
Ireland,India,Directed,7563,,1.03
Ireland,Indonesia,Directed,7564,,0.04
Ireland,Iran,Directed,7565,,0.01
Ireland,Iraq,Directed,7566,,1.73
Ireland,Jordan,Directed,7567,,3.51
Ireland,Kenya,Directed,7568,,7.98
Ireland,Kosovo,Directed,7569,,0.2
Ireland,Kyrgyzstan,Directed,7570,,0.01
Ireland,Lao People's Democratic Republic,Directed,7571,,0.74
Ireland,Lebanon,Directed,7572,,4.81
Ireland,Liberia,Directed,7573,,4.5
Ireland,Libya,Directed,7574,,0.05
Ireland,Madagascar,Directed,7575,,0.03
Ireland,Malawi,Directed,7576,,24.73
Ireland,Mali,Directed,7577,,1.49
Ireland,Mauritania,Directed,7578,,0.4
Ireland,Mexico,Directed,7579,,0.34
Ireland,Mozambique,Directed,7580,,29.700001
Ireland,Myanmar,Directed,7581,,2.95
Ireland,Namibia,Directed,7582,,0.02
Ireland,Nepal,Directed,7583,,0.51
Ireland,Nicaragua,Directed,7584,,1.3
Ireland,Niger,Directed,7585,,3.94
Ireland,Nigeria,Directed,7586,,2.47
Ireland,Pakistan,Directed,7587,,0.66
Ireland,Papua New Guinea,Directed,7588,,0.29
Ireland,Paraguay,Directed,7589,,0.08
Ireland,Peru,Directed,7590,,0.6
Ireland,Philippines,Directed,7591,,0.12
Ireland,Rwanda,Directed,7592,,2.14
Ireland,Senegal,Directed,7593,,0.67
Ireland,Sierra Leone,Directed,7594,,15.23
Ireland,Somalia,Directed,7595,,6.94
Ireland,South Africa,Directed,7596,,5.08
Ireland,South Sudan,Directed,7597,,12.44
Ireland,Sri Lanka,Directed,7598,,0.15
Ireland,Sudan,Directed,7599,,5.99
Ireland,Syrian Arab Republic,Directed,7600,,6.47
Ireland,Tajikistan,Directed,7601,,0.01
Ireland,Tanzania,Directed,7602,,25.780001
Ireland,Thailand,Directed,7603,,0.12
Ireland,Türkiye,Directed,7604,,5.58
Ireland,Uganda,Directed,7605,,23.76
Ireland,Ukraine,Directed,7606,,0.28
Ireland,Venezuela,Directed,7607,,1.35
Ireland,Viet Nam,Directed,7608,,9.32
Ireland,West Bank and Gaza Strip,Directed,7609,,12.98
Ireland,Yemen,Directed,7610,,5.61
Ireland,Zambia,Directed,7611,,7.03
Ireland,Zimbabwe,Directed,7612,,8.36
Italy,Afghanistan,Directed,7613,,38.459999
Italy,Albania,Directed,7614,,19.1
Italy,Angola,Directed,7615,,1.92
Italy,Antigua and Barbuda,Directed,7616,,0.5
Italy,Armenia,Directed,7617,,0.24
Italy,Azerbaijan,Directed,7618,,0.77
Italy,Bangladesh,Directed,7619,,2.57
Italy,Belarus,Directed,7620,,0.3
Italy,Belize,Directed,7621,,1.34
Italy,Benin,Directed,7622,,3.75
Italy,Bhutan,Directed,7623,,0.05
Italy,Bolivia,Directed,7624,,5.91
Italy,Bosnia and Herzegovina,Directed,7625,,1.98
Italy,Botswana,Directed,7626,,0.01
Italy,Brazil,Directed,7627,,10.27
Italy,Burkina Faso,Directed,7628,,15.73
Italy,Burundi,Directed,7629,,1.59
Italy,Cabo Verde,Directed,7630,,2.06
Italy,Cambodia,Directed,7631,,0.48
Italy,Cameroon,Directed,7632,,8.56
Italy,Central African Republic,Directed,7633,,3.35
Italy,Chad,Directed,7634,,2.86
Italy,Colombia,Directed,7635,,3.95
Italy,Congo,Directed,7636,,0.32
Italy,Costa Rica,Directed,7637,,0.37
Italy,Cote d'Ivoire,Directed,7638,,3.15
Italy,Cuba,Directed,7639,,10.91
Italy,Democratic People's Republic of Korea,Directed,7640,,0.24
Italy,Democratic Republic of the Congo,Directed,7641,,11.15
Italy,Djibouti,Directed,7642,,0.92
Italy,Dominica,Directed,7643,,0.3
Italy,Dominican Republic,Directed,7644,,0.1
Italy,Ecuador,Directed,7645,,11.1
Italy,Egypt,Directed,7646,,10.59
Italy,El Salvador,Directed,7647,,2.35
Italy,Eritrea,Directed,7648,,1.9
Italy,Eswatini,Directed,7649,,0.03
Italy,Ethiopia,Directed,7650,,19.530001
Italy,Gabon,Directed,7651,,0.41
Italy,Gambia,Directed,7652,,0.08
Italy,Georgia,Directed,7653,,0.48
Italy,Ghana,Directed,7654,,2.17
Italy,Grenada,Directed,7655,,0.5
Italy,Guatemala,Directed,7656,,0.53
Italy,Guinea,Directed,7657,,1.13
Italy,Guinea-Bissau,Directed,7658,,1.05
Italy,Haiti,Directed,7659,,2.07
Italy,Honduras,Directed,7660,,1.2
Italy,India,Directed,7661,,16.690001
Italy,Iran,Directed,7662,,2.3
Italy,Iraq,Directed,7663,,16.459999
Italy,Jamaica,Directed,7664,,0.06
Italy,Jordan,Directed,7665,,16
Italy,Kazakhstan,Directed,7666,,0.15
Italy,Kenya,Directed,7667,,16.17
Italy,Kiribati,Directed,7668,,0.69
Italy,Kosovo,Directed,7669,,1.49
Italy,Kyrgyzstan,Directed,7670,,0.04
Italy,Lao People's Democratic Republic,Directed,7671,,0.13
Italy,Lebanon,Directed,7672,,31.790001
Italy,Lesotho,Directed,7673,,0.18
Italy,Liberia,Directed,7674,,0.51
Italy,Libya,Directed,7675,,17.540001
Italy,Madagascar,Directed,7676,,3.17
Italy,Malawi,Directed,7677,,0.43
Italy,Malaysia,Directed,7678,,0.04
Italy,Maldives,Directed,7679,,0.56
Italy,Mali,Directed,7680,,4.32
Italy,Mauritania,Directed,7681,,0.07
Italy,Mauritius,Directed,7682,,0.03
Italy,Mexico,Directed,7683,,0.53
Italy,Micronesia,Directed,7684,,0.28
Italy,Moldova,Directed,7685,,0.38
Italy,Mongolia,Directed,7686,,0.14
Italy,Morocco,Directed,7687,,1.23
Italy,Mozambique,Directed,7688,,27.940001
Italy,Myanmar,Directed,7689,,13.9
Italy,Namibia,Directed,7690,,0.04
Italy,Nauru,Directed,7691,,0.28
Italy,Nepal,Directed,7692,,1.56
Italy,Nicaragua,Directed,7693,,0.47
Italy,Niger,Directed,7694,,10.93
Italy,Nigeria,Directed,7695,,4.77
Italy,Pakistan,Directed,7696,,2.95
Italy,Palau,Directed,7697,,0.34
Italy,Panama,Directed,7698,,0.02
Italy,Papua New Guinea,Directed,7699,,0.2
Italy,Paraguay,Directed,7700,,1.02
Italy,Peru,Directed,7701,,3.16
Italy,Philippines,Directed,7702,,3.2
Italy,Rwanda,Directed,7703,,1.48
Italy,Saint Lucia,Directed,7704,,0.37
Italy,Saint Vincent and the Grenadines,Directed,7705,,0.15
Italy,Senegal,Directed,7706,,17.91
Italy,Serbia,Directed,7707,,1.26
Italy,Sierra Leone,Directed,7708,,2.87
Italy,Solomon Islands,Directed,7709,,0.38
Italy,Somalia,Directed,7710,,23.67
Italy,South Africa,Directed,7711,,2.76
Italy,South Sudan,Directed,7712,,9.97
Italy,Sri Lanka,Directed,7713,,1.42
Italy,Sudan,Directed,7714,,23.15
Italy,Syrian Arab Republic,Directed,7715,,11.55
Italy,Tajikistan,Directed,7716,,0.03
