Source,Target,Type,Id,Label,Weight
Finland,Egypt,Directed,3903,,0.54
Finland,Eritrea,Directed,3904,,0.11
Finland,Ethiopia,Directed,3905,,18.860001
Finland,Gambia,Directed,3906,,0.01
Finland,Georgia,Directed,3907,,1.15
Finland,Ghana,Directed,3908,,0.75
Finland,Guatemala,Directed,3909,,0.12
Finland,Guinea,Directed,3910,,0.05
Finland,Guyana,Directed,3911,,0.06
Finland,Haiti,Directed,3912,,0.02
Finland,Honduras,Directed,3913,,1.26
Finland,India,Directed,3914,,2.15
Finland,Indonesia,Directed,3915,,14.94
Finland,Iran,Directed,3916,,0.05
Finland,Iraq,Directed,3917,,9.23
Finland,Jordan,Directed,3918,,0.51
Finland,Kazakhstan,Directed,3919,,0.05
Finland,Kenya,Directed,3920,,16.26
Finland,Kosovo,Directed,3921,,1.04
Finland,Kyrgyzstan,Directed,3922,,1.5
Finland,Lao People's Democratic Republic,Directed,3923,,0.84
Finland,Lebanon,Directed,3924,,6.26
Finland,Lesotho,Directed,3925,,0.01
Finland,Liberia,Directed,3926,,0.15
Finland,Libya,Directed,3927,,0.3
Finland,Madagascar,Directed,3928,,0.09
Finland,Malawi,Directed,3929,,0.78
Finland,Mali,Directed,3930,,0.25
Finland,Mexico,Directed,3931,,0.2
Finland,Moldova,Directed,3932,,0.64
Finland,Mongolia,Directed,3933,,0.27
Finland,Morocco,Directed,3934,,0.19
Finland,Mozambique,Directed,3935,,13.94
Finland,Myanmar,Directed,3936,,10.02
Finland,Namibia,Directed,3937,,1.58
Finland,Nepal,Directed,3938,,18.940001
Finland,Nicaragua,Directed,3939,,0.45
Finland,Niger,Directed,3940,,0.34
Finland,Nigeria,Directed,3941,,1.65
Finland,North Macedonia,Directed,3942,,0.14
Finland,Pakistan,Directed,3943,,0.13
Finland,Peru,Directed,3944,,0.7
Finland,Philippines,Directed,3945,,0.63
Finland,Rwanda,Directed,3946,,0.67
Finland,Senegal,Directed,3947,,0.43
Finland,Sierra Leone,Directed,3948,,0.25
Finland,Somalia,Directed,3949,,14.61
Finland,South Africa,Directed,3950,,0.99
Finland,Sri Lanka,Directed,3951,,0.4
Finland,Syrian Arab Republic,Directed,3952,,10.32
Finland,Tajikistan,Directed,3953,,1.36
Finland,Tanzania,Directed,3954,,14.68
Finland,Thailand,Directed,3955,,0.1
Finland,Togo,Directed,3956,,0.04
Finland,Tunisia,Directed,3957,,0.31
Finland,Türkiye,Directed,3958,,7.42
Finland,Turkmenistan,Directed,3959,,0.02
Finland,Uganda,Directed,3960,,5.32
Finland,Ukraine,Directed,3961,,5.55
Finland,Viet Nam,Directed,3962,,9.37
Finland,West Bank and Gaza Strip,Directed,3963,,8.27
Finland,Yemen,Directed,3964,,3.64
Finland,Zambia,Directed,3965,,6.39
Finland,Zimbabwe,Directed,3966,,0.59
France,Afghanistan,Directed,3967,,9.84
France,Albania,Directed,3968,,5.65
France,Algeria,Directed,3969,,77.480003
France,Angola,Directed,3970,,6.33
France,Antigua and Barbuda,Directed,3971,,0.01
France,Argentina,Directed,3972,,22.209999
France,Armenia,Directed,3973,,21.450001
France,Azerbaijan,Directed,3974,,22
France,Bangladesh,Directed,3975,,63.580002
France,Belarus,Directed,3976,,1.96
France,Belize,Directed,3977,,0.02
France,Benin,Directed,3978,,47.540001
France,Bhutan,Directed,3979,,0.02
France,Bolivia,Directed,3980,,39.689999
France,Bosnia and Herzegovina,Directed,3981,,2.27
France,Botswana,Directed,3982,,0.08
France,Brazil,Directed,3983,,50.490002
France,Burkina Faso,Directed,3984,,90.010002
France,Burundi,Directed,3985,,6.75
France,Cabo Verde,Directed,3986,,2.94
France,Cambodia,Directed,3987,,67.169998
France,Cameroon,Directed,3988,,333.890015
France,Central African Republic,Directed,3989,,39.91
France,Chad,Directed,3990,,100.330002
France,Colombia,Directed,3991,,438.850006
France,Comoros,Directed,3992,,18.6
France,Congo,Directed,3993,,54.040001
France,Costa Rica,Directed,3994,,4.38
France,Cote d'Ivoire,Directed,3995,,297.070007
France,Cuba,Directed,3996,,134.229996
France,Democratic People's Republic of Korea,Directed,3997,,1.75
France,Democratic Republic of the Congo,Directed,3998,,22.75
France,Djibouti,Directed,3999,,44.529999
France,Ecuador,Directed,4000,,100.470001
France,Egypt,Directed,4001,,73.620003
France,El Salvador,Directed,4002,,13.56
France,Equatorial Guinea,Directed,4003,,1.83
France,Eritrea,Directed,4004,,0.5
France,Eswatini,Directed,4005,,0.26
France,Ethiopia,Directed,4006,,16.91
France,Fiji,Directed,4007,,0.28
France,Gabon,Directed,4008,,101.870003
France,Gambia,Directed,4009,,5.97
France,Georgia,Directed,4010,,103.910004
France,Ghana,Directed,4011,,35.75
France,Guatemala,Directed,4012,,3.74
France,Guinea,Directed,4013,,57.810001
France,Guinea-Bissau,Directed,4014,,1.05
France,Guyana,Directed,4015,,0.3
France,Haiti,Directed,4016,,41.720001
France,Honduras,Directed,4017,,37.93
France,India,Directed,4018,,302.670013
France,Indonesia,Directed,4019,,286.109985
France,Iran,Directed,4020,,11.24
France,Iraq,Directed,4021,,19.82
France,Jamaica,Directed,4022,,15.74
France,Jordan,Directed,4023,,103.400002
France,Kazakhstan,Directed,4024,,4.18
France,Kenya,Directed,4025,,59.830002
France,Kosovo,Directed,4026,,2.66
France,Kyrgyzstan,Directed,4027,,0.67
France,Lao People's Democratic Republic,Directed,4028,,11.35
France,Lebanon,Directed,4029,,4.87
France,Liberia,Directed,4030,,6.02
France,Libya,Directed,4031,,6.45
France,Madagascar,Directed,4032,,69.849998
France,Malawi,Directed,4033,,0.16
France,Malaysia,Directed,4034,,9.98
France,Mali,Directed,4035,,81.110001
France,Mauritania,Directed,4036,,18.870001
France,Mauritius,Directed,4037,,41.189999
France,Mexico,Directed,4038,,18.440001
France,Moldova,Directed,4039,,3.65
France,Mongolia,Directed,4040,,1.67
France,Morocco,Directed,4041,,141.919998
France,Mozambique,Directed,4042,,8.37
France,Myanmar,Directed,4043,,3.25
France,Nepal,Directed,4044,,0.05
France,Nicaragua,Directed,4045,,1.29
France,Niger,Directed,4046,,51.169998
France,Nigeria,Directed,4047,,85.330002
France,North Macedonia,Directed,4048,,0.68
France,Pakistan,Directed,4049,,40.52
France,Panama,Directed,4050,,0.77
France,Papua New Guinea,Directed,4051,,0.05
France,Paraguay,Directed,4052,,1.11
France,Peru,Directed,4053,,82.459999
France,Philippines,Directed,4054,,106.029999
France,Rwanda,Directed,4055,,3.6
France,Sao Tome and Principe,Directed,4056,,0.59
France,Senegal,Directed,4057,,220.080002
France,Serbia,Directed,4058,,32.610001
France,Sierra Leone,Directed,4059,,0.57
France,Solomon Islands,Directed,4060,,0.03
France,Somalia,Directed,4061,,0.76
France,South Sudan,Directed,4062,,0.73
France,Sri Lanka,Directed,4063,,5.49
France,Sudan,Directed,4064,,4.82
France,Syrian Arab Republic,Directed,4065,,73.910004
France,Tajikistan,Directed,4066,,0.19
France,Tanzania,Directed,4067,,26.389999
France,Thailand,Directed,4068,,20.030001
France,Timor-Leste,Directed,4069,,0.24
France,Togo,Directed,4070,,29.799999
France,Tunisia,Directed,4071,,9.53
France,Türkiye,Directed,4072,,150.020004
France,Turkmenistan,Directed,4073,,0.7
France,Tuvalu,Directed,4074,,0.01
France,Uganda,Directed,4075,,59.700001
France,Ukraine,Directed,4076,,16.379999
France,Uzbekistan,Directed,4077,,3.74
France,Vanuatu,Directed,4078,,4.74
France,Venezuela,Directed,4079,,8.75
France,Viet Nam,Directed,4080,,7.31
France,Wallis and Futuna,Directed,4081,,33.110001
France,West Bank and Gaza Strip,Directed,4082,,78.839996
France,Yemen,Directed,4083,,8.9
France,Zimbabwe,Directed,4084,,1.72
Germany,Afghanistan,Directed,4085,,438.049988
Germany,Albania,Directed,4086,,58.66
Germany,Algeria,Directed,4087,,10.47
Germany,Angola,Directed,4088,,4.19
Germany,Antigua and Barbuda,Directed,4089,,0.02
Germany,Argentina,Directed,4090,,11.14
Germany,Armenia,Directed,4091,,74.839996
Germany,Azerbaijan,Directed,4092,,9.42
Germany,Bangladesh,Directed,4093,,118.800003
Germany,Belarus,Directed,4094,,14.92
Germany,Belize,Directed,4095,,0.03
Germany,Benin,Directed,4096,,42.099998
Germany,Bhutan,Directed,4097,,0.69
Germany,Bolivia,Directed,4098,,47.060001
Germany,Bosnia and Herzegovina,Directed,4099,,24.120001
Germany,Botswana,Directed,4100,,0.67
Germany,Brazil,Directed,4101,,127.290001
Germany,Burkina Faso,Directed,4102,,54.389999
Germany,Burundi,Directed,4103,,33.34
Germany,Cabo Verde,Directed,4104,,0.08
Germany,Cambodia,Directed,4105,,53.66
Germany,Cameroon,Directed,4106,,112.57
Germany,Central African Republic,Directed,4107,,49.450001
Germany,Chad,Directed,4108,,39.259998
Germany,China (People's Republic of),Directed,4109,,507.48999
Germany,Colombia,Directed,4110,,516.960022
Germany,Comoros,Directed,4111,,0.01
Germany,Congo,Directed,4112,,0.61
Germany,Cook Islands,Directed,4113,,0.01
Germany,Costa Rica,Directed,4114,,5.05
Germany,Cote d'Ivoire,Directed,4115,,15.61
Germany,Cuba,Directed,4116,,3.58
Germany,Democratic People's Republic of Korea,Directed,4117,,3.2
Germany,Democratic Republic of the Congo,Directed,4118,,142.660004
Germany,Djibouti,Directed,4119,,0.36
Germany,Dominica,Directed,4120,,0.04
Germany,Dominican Republic,Directed,4121,,4.75
Germany,Ecuador,Directed,4122,,49.02
Germany,Egypt,Directed,4123,,269.290009
Germany,El Salvador,Directed,4124,,0.3
Germany,Equatorial Guinea,Directed,4125,,0.02
Germany,Eritrea,Directed,4126,,4.35
Germany,Ethiopia,Directed,4127,,175.110001
Germany,Fiji,Directed,4128,,2.68
Germany,Gambia,Directed,4129,,3.01
Germany,Georgia,Directed,4130,,82.529999
Germany,Ghana,Directed,4131,,70.849998
Germany,Grenada,Directed,4132,,0.89
Germany,Guatemala,Directed,4133,,32.830002
Germany,Guinea,Directed,4134,,18.559999
Germany,Guinea-Bissau,Directed,4135,,0.27
Germany,Guyana,Directed,4136,,0.05
Germany,Haiti,Directed,4137,,16.67
Germany,Honduras,Directed,4138,,17
Germany,India,Directed,4139,,244.279999
Germany,Indonesia,Directed,4140,,1097.089966
Germany,Iran,Directed,4141,,83.540001
Germany,Iraq,Directed,4142,,502.48999
Germany,Jordan,Directed,4143,,331.040009
Germany,Kazakhstan,Directed,4144,,16.440001
Germany,Kenya,Directed,4145,,82.669998
Germany,Kiribati,Directed,4146,,0.29
Germany,Kosovo,Directed,4147,,28.73
Germany,Kyrgyzstan,Directed,4148,,34.380001
Germany,Lao People's Democratic Republic,Directed,4149,,33.349998
Germany,Lebanon,Directed,4150,,242.940002
Germany,Lesotho,Directed,4151,,1.14
Germany,Liberia,Directed,4152,,33.279999
Germany,Libya,Directed,4153,,54.360001
Germany,Madagascar,Directed,4154,,52
Germany,Malawi,Directed,4155,,56.950001
Germany,Malaysia,Directed,4156,,15.19
Germany,Maldives,Directed,4157,,0.04
Germany,Mali,Directed,4158,,126.269997
Germany,Marshall Islands,Directed,4159,,1.32
Germany,Mauritania,Directed,4160,,26.559999
Germany,Mauritius,Directed,4161,,1.25
Germany,Mexico,Directed,4162,,203.339996
Germany,Micronesia,Directed,4163,,0.02
Germany,Moldova,Directed,4164,,12.74
Germany,Mongolia,Directed,4165,,29.73
Germany,Montenegro,Directed,4166,,3.18
Germany,Morocco,Directed,4167,,52.43
Germany,Mozambique,Directed,4168,,70.660004
Germany,Myanmar,Directed,4169,,51.619999
Germany,Namibia,Directed,4170,,46.889999
Germany,Nepal,Directed,4171,,51.639999
Germany,Nicaragua,Directed,4172,,12.45
Germany,Niger,Directed,4173,,103.139999
Germany,Nigeria,Directed,4174,,240.100006
Germany,Pakistan,Directed,4175,,72.269997
Germany,Panama,Directed,4176,,0.87
Germany,Papua New Guinea,Directed,4177,,2.3
Germany,Paraguay,Directed,4178,,4.74
Germany,Peru,Directed,4179,,70.07
Germany,Philippines,Directed,4180,,14.89
Germany,Rwanda,Directed,4181,,45.580002
Germany,Saint Helena,Directed,4182,,0.01
Germany,Saint Lucia,Directed,4183,,0.02
Germany,Senegal,Directed,4184,,47.299999
Germany,Serbia,Directed,4185,,107.279999
Germany,Sierra Leone,Directed,4186,,25.540001
Germany,Solomon Islands,Directed,4187,,0.36
Germany,Somalia,Directed,4188,,190.389999
Germany,South Africa,Directed,4189,,111.559998
Germany,South Sudan,Directed,4190,,137.020004
Germany,Sudan,Directed,4191,,60.77
Germany,Suriname,Directed,4192,,0.05
Germany,Syrian Arab Republic,Directed,4193,,768.77002
Germany,Tajikistan,Directed,4194,,32.669998
Germany,Tanzania,Directed,4195,,39.98
Germany,Timor-Leste,Directed,4196,,6.43
Germany,Togo,Directed,4197,,30.43
Germany,Tokelau,Directed,4198,,0.01
Germany,Tonga,Directed,4199,,0.04
Germany,Tunisia,Directed,4200,,217.479996
Germany,Türkiye,Directed,4201,,242.839996
Germany,Turkmenistan,Directed,4202,,1.6
Germany,Uganda,Directed,4203,,52.630001
Germany,Ukraine,Directed,4204,,234.240005
Germany,Uzbekistan,Directed,4205,,15.46
Germany,Venezuela,Directed,4206,,8.83
Germany,Viet Nam,Directed,4207,,130.690002
Germany,West Bank and Gaza Strip,Directed,4208,,212.259995
Germany,Yemen,Directed,4209,,233.279999
Germany,Zambia,Directed,4210,,39.610001
Germany,Zimbabwe,Directed,4211,,44.66
Greece,Albania,Directed,4212,,1.45
Greece,Algeria,Directed,4213,,0.09
Greece,Armenia,Directed,4214,,0.06
Greece,Azerbaijan,Directed,4215,,0.04
Greece,Bosnia and Herzegovina,Directed,4216,,0.01
Greece,Cabo Verde,Directed,4217,,0.01
Greece,China (People's Republic of),Directed,4218,,0.02
Greece,Democratic Republic of the Congo,Directed,4219,,0.07
Greece,Egypt,Directed,4220,,0.39
Greece,Ethiopia,Directed,4221,,0.07
Greece,Georgia,Directed,4222,,0.04
Greece,Ghana,Directed,4223,,0.02
Greece,India,Directed,4224,,0.01
Greece,Iran,Directed,4225,,0.01
Greece,Iraq,Directed,4226,,0.01
Greece,Jordan,Directed,4227,,0.06
Greece,Kenya,Directed,4228,,0.01
Greece,Lebanon,Directed,4229,,0.14
Greece,Moldova,Directed,4230,,0.03
Greece,Montenegro,Directed,4231,,0.04
Greece,Morocco,Directed,4232,,0.02
Greece,North Macedonia,Directed,4233,,0.08
Greece,Serbia,Directed,4234,,0.22
Greece,South Africa,Directed,4235,,0.1
Greece,Sudan,Directed,4236,,0.01
Greece,Syrian Arab Republic,Directed,4237,,0.01
Greece,Tunisia,Directed,4238,,0.23
Greece,Türkiye,Directed,4239,,6.75
Greece,Uganda,Directed,4240,,0.01
Greece,Ukraine,Directed,4241,,0.38
Greece,West Bank and Gaza Strip,Directed,4242,,0.2
Greece,Zambia,Directed,4243,,0.01
Greece,Zimbabwe,Directed,4244,,0.01
Hungary,Afghanistan,Directed,4245,,0.02
Hungary,Albania,Directed,4246,,0.38
Hungary,Algeria,Directed,4247,,1.44
Hungary,Angola,Directed,4248,,0.26
Hungary,Argentina,Directed,4249,,0.03
Hungary,Armenia,Directed,4250,,0.05
Hungary,Azerbaijan,Directed,4251,,3.28
Hungary,Belarus,Directed,4252,,0.08
Hungary,Bosnia and Herzegovina,Directed,4253,,0.55
Hungary,Brazil,Directed,4254,,1.54
Hungary,Cabo Verde,Directed,4255,,0.03
Hungary,Cambodia,Directed,4256,,0.19
Hungary,China (People's Republic of),Directed,4257,,4.12
Hungary,Colombia,Directed,4258,,0.36
Hungary,Cuba,Directed,4259,,0.08
Hungary,Democratic Republic of the Congo,Directed,4260,,1.19
Hungary,Ecuador,Directed,4261,,1.02
Hungary,Egypt,Directed,4262,,1.6
Hungary,Eritrea,Directed,4263,,0.02
Hungary,Ethiopia,Directed,4264,,0.49
Hungary,Gambia,Directed,4265,,0.02
Hungary,Georgia,Directed,4266,,1.2
Hungary,Ghana,Directed,4267,,1.01
Hungary,India,Directed,4268,,3.57
Hungary,Indonesia,Directed,4269,,2.97
Hungary,Iran,Directed,4270,,0.9
Hungary,Iraq,Directed,4271,,6.22
Hungary,Jordan,Directed,4272,,8.32
Hungary,Kazakhstan,Directed,4273,,2.25
Hungary,Kenya,Directed,4274,,2.05
Hungary,Kosovo,Directed,4275,,0.81
Hungary,Kyrgyzstan,Directed,4276,,0.23
Hungary,Lao People's Democratic Republic,Directed,4277,,26.18
Hungary,Lebanon,Directed,4278,,1.61
Hungary,Madagascar,Directed,4279,,0.01
Hungary,Malaysia,Directed,4280,,0.02
Hungary,Mexico,Directed,4281,,0.56
Hungary,Moldova,Directed,4282,,0.38
Hungary,Mongolia,Directed,4283,,3.25
Hungary,Montenegro,Directed,4284,,0.6
Hungary,Morocco,Directed,4285,,1.41
Hungary,Myanmar,Directed,4286,,0.11
Hungary,Namibia,Directed,4287,,0.07
Hungary,Nigeria,Directed,4288,,2.13
Hungary,North Macedonia,Directed,4289,,0.41
Hungary,Pakistan,Directed,4290,,2.24
Hungary,Philippines,Directed,4291,,0.16
Hungary,Serbia,Directed,4292,,1.68
Hungary,South Africa,Directed,4293,,0.79
Hungary,Sri Lanka,Directed,4294,,0.51
Hungary,Sudan,Directed,4295,,0.09
Hungary,Syrian Arab Republic,Directed,4296,,8.18
Hungary,Tanzania,Directed,4297,,0.06
Hungary,Thailand,Directed,4298,,0.07
Hungary,Tunisia,Directed,4299,,2.24
Hungary,Türkiye,Directed,4300,,4.81
Hungary,Turkmenistan,Directed,4301,,0.05
Hungary,Uganda,Directed,4302,,0.34
Hungary,Ukraine,Directed,4303,,5.7
Hungary,Venezuela,Directed,4304,,0.01
Hungary,Viet Nam,Directed,4305,,2.6
Hungary,West Bank and Gaza Strip,Directed,4306,,0.36
Iceland,Afghanistan,Directed,4307,,0.55
Iceland,Bangladesh,Directed,4308,,0.05
Iceland,Colombia,Directed,4309,,0.18
Iceland,Djibouti,Directed,4310,,0.06
Iceland,El Salvador,Directed,4311,,0.36
Iceland,Ethiopia,Directed,4312,,0.82
Iceland,Georgia,Directed,4313,,0.2
Iceland,Indonesia,Directed,4314,,0.37
Iceland,Iraq,Directed,4315,,0.18
Iceland,Jordan,Directed,4316,,0.48
Iceland,Kazakhstan,Directed,4317,,0.09
Iceland,Kenya,Directed,4318,,0.26
Iceland,Lebanon,Directed,4319,,0.23
Iceland,Liberia,Directed,4320,,0.84
Iceland,Malawi,Directed,4321,,9.19
Iceland,Mozambique,Directed,4322,,3.64
Iceland,Nigeria,Directed,4323,,0.23
Iceland,Philippines,Directed,4324,,0.14
Iceland,Rwanda,Directed,4325,,0.05
Iceland,Sierra Leone,Directed,4326,,1.16
Iceland,Somalia,Directed,4327,,0.16
Iceland,South Africa,Directed,4328,,0.07
Iceland,Syrian Arab Republic,Directed,4329,,1.43
Iceland,Tanzania,Directed,4330,,0.06
Iceland,Togo,Directed,4331,,0.02
Iceland,Türkiye,Directed,4332,,0.13
Iceland,Uganda,Directed,4333,,8.15
Iceland,Ukraine,Directed,4334,,0.08
Iceland,Viet Nam,Directed,4335,,0.06
Iceland,West Bank and Gaza Strip,Directed,4336,,1.05
Iceland,Yemen,Directed,4337,,1.26
Iceland,Zimbabwe,Directed,4338,,0.01
Ireland,Afghanistan,Directed,4339,,2.33
Ireland,Angola,Directed,4340,,0.5
Ireland,Argentina,Directed,4341,,0.01
Ireland,Bangladesh,Directed,4342,,2.66
Ireland,Belarus,Directed,4343,,0.01
Ireland,Benin,Directed,4344,,0.11
Ireland,Bolivia,Directed,4345,,0.22
Ireland,Bosnia and Herzegovina,Directed,4346,,0.04
Ireland,Brazil,Directed,4347,,0.42
Ireland,Burkina Faso,Directed,4348,,0.54
Ireland,Burundi,Directed,4349,,1.81
Ireland,Cambodia,Directed,4350,,0.71
Ireland,Cameroon,Directed,4351,,1.06
Ireland,Central African Republic,Directed,4352,,7.19
Ireland,Chad,Directed,4353,,1.52
Ireland,China (People's Republic of),Directed,4354,,0.03
Ireland,Colombia,Directed,4355,,2.55
Ireland,Congo,Directed,4356,,0.03
Ireland,Cote d'Ivoire,Directed,4357,,0.02
Ireland,Democratic People's Republic of Korea,Directed,4358,,0.41
Ireland,Democratic Republic of the Congo,Directed,4359,,8.89
Ireland,Egypt,Directed,4360,,0.04
Ireland,El Salvador,Directed,4361,,0.18
Ireland,Eritrea,Directed,4362,,1.46
Ireland,Eswatini,Directed,4363,,0.02
Ireland,Ethiopia,Directed,4364,,44.02
Ireland,Gambia,Directed,4365,,0.04
Ireland,Georgia,Directed,4366,,0.26
Ireland,Ghana,Directed,4367,,0.05
Ireland,Guatemala,Directed,4368,,1.32
Ireland,Guinea,Directed,4369,,0.44
Ireland,Guinea-Bissau,Directed,4370,,0.42
Ireland,Haiti,Directed,4371,,1.33
Ireland,Honduras,Directed,4372,,1.35
Ireland,India,Directed,4373,,1.63
Ireland,Indonesia,Directed,4374,,0.41
Ireland,Iran,Directed,4375,,0.01
Ireland,Iraq,Directed,4376,,2.36
Ireland,Jordan,Directed,4377,,3.59
Ireland,Kenya,Directed,4378,,7.72
Ireland,Kosovo,Directed,4379,,0.2
Ireland,Lao People's Democratic Republic,Directed,4380,,0.65
Ireland,Lebanon,Directed,4381,,5.47
Ireland,Lesotho,Directed,4382,,0.04
Ireland,Liberia,Directed,4383,,5.56
Ireland,Libya,Directed,4384,,0.12
Ireland,Madagascar,Directed,4385,,0.1
Ireland,Malawi,Directed,4386,,24.76
Ireland,Mali,Directed,4387,,0.43
Ireland,Mauritania,Directed,4388,,0.42
Ireland,Mexico,Directed,4389,,0.06
Ireland,Mozambique,Directed,4390,,24.290001
Ireland,Myanmar,Directed,4391,,2.07
Ireland,Nepal,Directed,4392,,0.44
Ireland,Nicaragua,Directed,4393,,1.29
Ireland,Niger,Directed,4394,,2.79
Ireland,Nigeria,Directed,4395,,3.59
Ireland,Pakistan,Directed,4396,,0.93
Ireland,Paraguay,Directed,4397,,0.05
Ireland,Peru,Directed,4398,,0.55
Ireland,Philippines,Directed,4399,,0.04
Ireland,Rwanda,Directed,4400,,2.54
Ireland,Senegal,Directed,4401,,0.71
Ireland,Sierra Leone,Directed,4402,,14.38
Ireland,Somalia,Directed,4403,,7.45
Ireland,South Africa,Directed,4404,,4.84
Ireland,South Sudan,Directed,4405,,13.48
Ireland,Sri Lanka,Directed,4406,,0.12
Ireland,Sudan,Directed,4407,,6.58
Ireland,Syrian Arab Republic,Directed,4408,,8.49
Ireland,Tanzania,Directed,4409,,28.41
Ireland,Thailand,Directed,4410,,0.33
Ireland,Türkiye,Directed,4411,,7.16
Ireland,Uganda,Directed,4412,,31.049999
Ireland,Ukraine,Directed,4413,,0.17
Ireland,Venezuela,Directed,4414,,0.05
Ireland,Viet Nam,Directed,4415,,10.73
Ireland,West Bank and Gaza Strip,Directed,4416,,6.81
Ireland,Yemen,Directed,4417,,5.91
Ireland,Zambia,Directed,4418,,6.95
Ireland,Zimbabwe,Directed,4419,,8.53
Italy,Afghanistan,Directed,4420,,95.139999
Italy,Albania,Directed,4421,,16.139999
Italy,Angola,Directed,4422,,3.06
Italy,Armenia,Directed,4423,,0.93
Italy,Azerbaijan,Directed,4424,,0.1
Italy,Bangladesh,Directed,4425,,1.52
Italy,Belarus,Directed,4426,,0.32
Italy,Benin,Directed,4427,,2.68
Italy,Bhutan,Directed,4428,,0.04
Italy,Bolivia,Directed,4429,,10.5
Italy,Bosnia and Herzegovina,Directed,4430,,3.07
Italy,Botswana,Directed,4431,,0.12
Italy,Brazil,Directed,4432,,8.33
Italy,Burkina Faso,Directed,4433,,14.09
Italy,Burundi,Directed,4434,,1.57
Italy,Cabo Verde,Directed,4435,,0.89
Italy,Cambodia,Directed,4436,,0.5
Italy,Cameroon,Directed,4437,,4.35
Italy,Central African Republic,Directed,4438,,8.2
Italy,Chad,Directed,4439,,4.1
Italy,Colombia,Directed,4440,,5.02
Italy,Congo,Directed,4441,,0.61
Italy,Costa Rica,Directed,4442,,0.06
Italy,Cote d'Ivoire,Directed,4443,,4.64
Italy,Cuba,Directed,4444,,9.3
Italy,Democratic People's Republic of Korea,Directed,4445,,0.1
Italy,Democratic Republic of the Congo,Directed,4446,,15.94
Italy,Djibouti,Directed,4447,,0.63
Italy,Dominican Republic,Directed,4448,,0.1
Italy,Ecuador,Directed,4449,,3.71
Italy,Egypt,Directed,4450,,8.05
Italy,El Salvador,Directed,4451,,7.39
Italy,Eritrea,Directed,4452,,0.51
Italy,Eswatini,Directed,4453,,0.14
Italy,Ethiopia,Directed,4454,,40.09
Italy,Gabon,Directed,4455,,0.24
Italy,Gambia,Directed,4456,,4.76
Italy,Georgia,Directed,4457,,0.42
Italy,Ghana,Directed,4458,,1.72
Italy,Guatemala,Directed,4459,,0.33
Italy,Guinea,Directed,4460,,0.65
Italy,Guinea-Bissau,Directed,4461,,1.98
Italy,Haiti,Directed,4462,,1.72
Italy,Honduras,Directed,4463,,0.16
Italy,India,Directed,4464,,17.889999
Italy,Indonesia,Directed,4465,,1.09
Italy,Iran,Directed,4466,,0.4
Italy,Iraq,Directed,4467,,4.58
Italy,Jordan,Directed,4468,,19.68
Italy,Kazakhstan,Directed,4469,,0.3
Italy,Kenya,Directed,4470,,15.21
Italy,Kiribati,Directed,4471,,0.22
Italy,Kosovo,Directed,4472,,0.41
Italy,Kyrgyzstan,Directed,4473,,0.18
Italy,Lebanon,Directed,4474,,44.860001
Italy,Lesotho,Directed,4475,,0.25
Italy,Liberia,Directed,4476,,0.72
Italy,Libya,Directed,4477,,25.610001
Italy,Madagascar,Directed,4478,,4.27
Italy,Malawi,Directed,4479,,0.82
Italy,Malaysia,Directed,4480,,0.08
Italy,Maldives,Directed,4481,,0.93
Italy,Mali,Directed,4482,,6.18
Italy,Mauritania,Directed,4483,,2.78
Italy,Mauritius,Directed,4484,,0.02
Italy,Mexico,Directed,4485,,0.41
Italy,Moldova,Directed,4486,,0.63
Italy,Mongolia,Directed,4487,,0.05
Italy,Mozambique,Directed,4488,,33.59
Italy,Myanmar,Directed,4489,,18.049999
Italy,Namibia,Directed,4490,,0.02
Italy,Nauru,Directed,4491,,0.05
Italy,Nepal,Directed,4492,,0.74
Italy,Nicaragua,Directed,4493,,0.37
Italy,Niger,Directed,4494,,23.33
Italy,Nigeria,Directed,4495,,1.73
Italy,Pakistan,Directed,4496,,18.389999
Italy,Palau,Directed,4497,,0.2
Italy,Panama,Directed,4498,,0.15
Italy,Papua New Guinea,Directed,4499,,0.34
Italy,Paraguay,Directed,4500,,0.27
Italy,Peru,Directed,4501,,3.76
Italy,Philippines,Directed,4502,,3.88
Italy,Rwanda,Directed,4503,,1.3
Italy,Saint Lucia,Directed,4504,,0.16
Italy,Sao Tome and Principe,Directed,4505,,0.01
Italy,Senegal,Directed,4506,,11.99
Italy,Serbia,Directed,4507,,0.21
Italy,Sierra Leone,Directed,4508,,2.2
Italy,Somalia,Directed,4509,,18.02
Italy,South Africa,Directed,4510,,0.92
Italy,South Sudan,Directed,4511,,6.75
Italy,Sri Lanka,Directed,4512,,2.66
Italy,Sudan,Directed,4513,,10.97
Italy,Syrian Arab Republic,Directed,4514,,19.209999
Italy,Tanzania,Directed,4515,,12.05
Italy,Thailand,Directed,4516,,0.42
Italy,Timor-Leste,Directed,4517,,0.41
Italy,Togo,Directed,4518,,1.17
Italy,Tunisia,Directed,4519,,27.610001
Italy,Türkiye,Directed,4520,,59.369999
Italy,Turkmenistan,Directed,4521,,0.07
Italy,Tuvalu,Directed,4522,,0.02
Italy,Uganda,Directed,4523,,6.9
Italy,Ukraine,Directed,4524,,13.33
Italy,Uzbekistan,Directed,4525,,0.1
Italy,Venezuela,Directed,4526,,0.9
Italy,Viet Nam,Directed,4527,,2.47
Italy,West Bank and Gaza Strip,Directed,4528,,34.790001
